Text,Actual,Predicted,Probability,Error_Type
"Subject: re : possibly adding deal prices to path manager
from : donna greif @ ect 09 / 05 / 2000 02 : 28 pm
to : patti sullivan / hou / ect @ ect , victor lamadrid / hou / ect @ ect , george
smith / hou / ect @ ect , pat clynes / corp / enron @ enron , kevin heal / cal / ect @ ect
cc : diane h cook / hou / ect @ ect , robert superty / hou / ect @ ect , dave
nommensen / hou / ect @ ect
subject : possibly adding deal prices to path manager
please see note from nommensen below and let me know your thoughts ( note :
this additional functionality / screen
view may cause an impact on system performance ) .
thanks !
dg
- - - - - - - - - - - - - - - - - - - - - - forwarded by donna greif / hou / ect on 09 / 05 / 2000 02 : 23
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : dave nommensen 08 / 31 / 2000 11 : 37 am
to : donna greif / hou / ect @ ect
cc : matt pena / na / enron @ enron , dave mcmullan / hou / ect @ ect
subject : possibly adding deal prices to path manager
donna ,
a request was brought up this week that i would like you to run by the
managers for input :
- add the deal price to the sales and supply list windows of path manager
this seems more significant based on the transactions from eol .
this has been mentioned in the past , but has had some related "" baggage "" :
- impact on performance , may run slower . could make it an option so you pay
the price when you need it .
- ability to show tier info . maybe just use the work "" tiered "" and not try
to represent the actual pricing
- agreed format for those deals that have index pricing and percentage and
fixed price offset ( ie 98 % of if . transco . znl + . 02 )
this column would be customizable by resizing and relocating it by user
preference .
let me know what you hear . d . n .",0,1,0.5034786,False Positive
"Subject: just a note
hi ,
i figured something must be occupying your time other than answering
non - business e - mail .
you guys must all be getting double salaries for doing 2 jobs each . - - - -
right ? ( chuckle ) .
if tom really lets you take the time off for the baby and if you really have
the time ; lunch would be great . just give me a call . only if all the ifs
really allow you the time .
is craig ok ? ? i hope .
i would be glad to help with your sprinkler system . my sharpshooter is older
than you are , but i imagine it is built a little better . my requested wages
for that sort of work would make renting a trencher very cheap for you . i
would be happy to come by and keep an eye on the cold beer . that would be
free of charge .
i ' m having a cable modem installed monday . supposed to be 50 - 70 times faster
than what i have . i do way to much jumping around to run off this slow modem .
i can then dump my other phone line . actually will end up spending less for
more speed . i love technology .
thanks for the info on the stock option . that is the closing price as of
1 / 18 / 00 , which is right before the jump . very nice of management . i like to
know the number to see what might be affecting the price .
well good luck on the extra job and give our best to tonya - - - - not much
longer to go . . . . . . . . . . .
ken
- attl . htm",0,1,0.5080562,False Positive
"Subject: announcing a new enron brown bag seminar - "" how to win a bowl game ""
the following seminar will be given several times this year . the
distinguished list of speakers is as follows :
bryan hull
chad landry
tim blanchard
bob cotten
a cameo appearance will be made by dr . mick walters , esq . of course , this
seminar will be moderated by yours truly .
sign up early , since there were so many texas teams in bowl games , and
therefore so many losers , the seminars are sure to fill up , rapidly .
p . love - i am sure it is little consolation , but at least you covered .
p . s . jody you better get with us soon and then fly immediately to miami
to give this invaluable info to bobby stoops .",0,1,0.5014258,False Positive
"Subject: txu fuel deal # 789355
please verify the price for txu fuel deal # 789355 on 5 / 17 . sitara currently shows $ 4 . 40 but txu called me and they show $ 4 . 37 for that day .
please let me know if you have any questions .
thanks ,
rebecca",0,1,0.50152576,False Positive
"Subject: long term deals not going to aep
long term deals that are not going to aep should be booked as ena - im
lonestar .
dave",0,1,0.5010462,False Positive
"Subject: sale to shoreline
fyi
- - - - - - - - - - - - - - - - - - - - - - forwarded by stella l morris / hou / ect on 02 / 10 / 2000
02 : 25 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : sherlyn schumack 02 / 10 / 2000 02 : 21 pm
to : joanie h ngo / hou / ect @ ect , katherine herrera / corp / enron @ enron
cc : stella l morris / hou / ect @ ect
subject : sale to shoreline
joanie ,
logistics is waiting to hear from daren on this issue . he will either need
to extend the deal or maybe there should be another deal in place . this
deal 155118 is valid on 1 / 26 / 00 only , but the rest of the volume you are
looking for is scheduled on days 1 / 27 - 1 / 31 . i am sure there is no
pricing on those days .
i will let you know as soon as i hear from them .",0,1,0.5110695,False Positive
"Subject: meter 1517 - 12 / 99
meter 1517 , sweeny phillips , has been reallocated for 12 / 99 . if you have any
questions , let me know .
- aimee",0,1,0.51013404,False Positive
"Subject: re : tuesday , december 26 th
mary since i will be on call i ' ll be in here .",0,1,0.50425375,False Positive
"Subject: sitara training
i will be giving a training session on wed 9 / 13 / 00 in 21 c 2 from 3 : 00 - 4 : 30
pm .
i would like for you to send to the class any new logistics personnel that
you might think could use a sitara overview .
if someone cannot make it at this time , let me know their names and i will
try to schedule something for them at a later time .
if possible , please send me a note on who might be attending , so i can get an
approximate head count .
call me or e - mail me if you have any questions
russ
x 37386",0,1,0.5024305,False Positive
"Subject: re : meter 9707
fyi - there is flow for 10 / 2 as well .
al
daren j farmer
10 / 02 / 2000 02 : 23 pm
to : aimee lannou / hou / ect @ ect
cc : robert cotten / hou / ect @ ect
subject : re : meter 9707
i rolled this deal for day one in october only .
bob - please check with vance on this deal . has it terminated or should it
roll for october . i don ' t think that vance nom ' d anything .
d
aimee lannou 10 / 02 / 2000 10 : 49 am
to : daren j farmer / hou / ect @ ect , robert cotten / hou / ect @ ect
cc :
subject : meter 9707
daren - meter 9707 has flow for oct . 1 ( 1 . 459 mmbtu ) . deal # 125786 was used
for sept . 2000 . could you please extend the deal or have a new one
created ? thanks .
al",0,1,0.5127125,False Positive
"Subject: re : meter # 0986725 - 1 / 00 production - encina gas marketing
anita ,
i spoke w / daren and he apprised that he e - mailed craig and that craig has to
re - negotiate the deal and daren will respond to me on tuesday next week .
- jackie -
3 - 9497
- - - - - - - - - - - - - - - - - - - - - - forwarded by jackie young / hou / ect on 05 / 26 / 2000 03 : 01
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
jackie young
05 / 26 / 2000 08 : 45 am
to : daren j farmer / hou / ect @ ect
cc : anita luong / hou / ect @ ect
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
hey daren ,
we ' re back on this issue again . there is gas out there for days 1 - 3 and 6 - 20
but the deal is only good for 21 - 31 .
can you assist anita and i w / a deal number to place the lst 20 days on .
anita is attempting to close this issue .
as usual , thanks for your help .
- jackie -
3 - 9497
- - - - - - - - - - - - - - - - - - - - - - forwarded by jackie young / hou / ect on 05 / 26 / 2000 08 : 42
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
anita luong
05 / 26 / 2000 08 : 41 am
to : jackie young / hou / ect @ ect
cc :
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
- - - - - - - - - - - - - - - - - - - - - - forwarded by anita luong / hou / ect on 05 / 26 / 2000 08 : 40
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
anita luong
04 / 10 / 2000 02 : 13 pm
to : jackie young / hou / ect @ ect
cc :
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
jackie ,
we are back on this issue again . . . . . . . . . . . the deal was only good for day
21 - 31 , don ' t we have to find out who this gas belong ' s to for days 1 - 20 ?
stephanie still thinks this should be for encina . please advice .
thanks
jackie young
04 / 03 / 2000 05 : 19 pm
to : anita luong / hou / ect @ ect
cc :
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
i ' ve just reallocated the meter . . . . . . . . . . . . . . . . . . . . . . . . . give a minute
- - - - - - - - - - - - - - - - - - - - - - forwarded by jackie young / hou / ect on 04 / 03 / 2000 05 : 18
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
daren j farmer
04 / 03 / 2000 05 : 14 pm
to : jackie young / hou / ect @ ect
cc : anita luong / hou / ect @ ect , stephanie gomes / hou / ect @ ect
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
yes
jackie young
04 / 03 / 2000 05 : 10 pm
to : daren j farmer / hou / ect @ ect
cc : anita luong / hou / ect @ ect , stephanie gomes / hou / ect @ ect
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
daren ,
the above mentioned meter is on stranger ' s for the entire month of jan .
2000 . there is a deal ticket applicable to this meter from jan . 21 st thru
the 31 st . is it o . k . for volume management to apply volumes from the 21 st
thru the 31 st to the 215 ?
i don ' t know what kind of issues was associated with this deal .
thanks
- jackie -
- - - - - - - - - - - - - - - - - - - - - - forwarded by jackie young / hou / ect on 04 / 03 / 2000 05 : 08
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
anita luong
04 / 03 / 2000 05 : 00 pm
to : jackie young / hou / ect @ ect
cc : stephanie gomes / hou / ect @ ect
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
jackie , any luck on the issue w / the gas allocated to "" stranger ' s gas "" at
this meter . . . . . . . . . .
- - - - - - - - - - - - - - - - - - - - - - forwarded by anita luong / hou / ect on 04 / 03 / 2000 02 : 29
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : stephanie gomes 04 / 03 / 2000 10 : 00 am
to : anita luong / hou / ect @ ect
cc :
subject : re : meter # 0986725 - 1 / 00 production - encina gas marketing
anita , have you found out any further information about this meter . encina
still beleives that we owe them for this gas .
thanks , stephanie ( 3 - 6004 )
anita luong
03 / 03 / 2000 02 : 11 pm
to : jackie young / hou / ect @ ect
cc : stephanie gomes / hou / ect @ ect
subject : meter # 0986725 - 1 / 00 production - encina gas marketing
jackie ,
i see that the gas at this meter is allocated to "" stranger ' s "" in pops .
stephanie gomes in settlement thinks that this could be encina ' s gas . i see
in sitara that deal 152638 is only valid from the 21 st - 31 st . can you
please take a look .
thanks
- - - - - - - - - - - - - - - - - - - - - - forwarded by anita luong / hou / ect on 03 / 03 / 2000 01 : 36
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : stephanie gomes 03 / 03 / 2000 01 : 34 pm
to : anita luong / hou / ect @ ect
cc : charlene richmond / hou / ect @ ect
subject : meter # 0986725 - 1 / 00 production - encina gas marketing
hey anita ,
for meter # 0986725 , 1 / 00 production , i am showing per meter statement that
41 , 671 mmbtu flowed . is that gas really encina ' s . has the volume just not
been allocated yet . could you let me know what the deal is on the meter .
thanks , stephanie ( 3 - 6004 )",0,1,0.50435036,False Positive
"Subject: iwon member news : iwon tv show , new year of prizes , more !
dear daren farmer ,
we ' ve just made two major announcements !
we will be awarding our $ 10 million annual grand prize , our
march $ 1 million prize , a mercedes convertible and a trip for
four to maui plus $ 25 , 000 spending money during our very own
network tv show !
the first - ever "" iwon . com annual $ 10 million giveaway "" airs
april 15 th , from 8 : 00 - 8 : 30 pm et / pt , on the cbs television network .
get all the latest show news at :
we ' re launching a new , bigger and better yearlong sweepstakes
starting april lst ! what makes it bigger and better ? we ' re
adding 30 - that ' s right , thirty - $ 1 , 000 cash prizes as part
of our new weekly prize club , while continuing our $ 10 , 000 daily ,
$ 1 million monthly and $ 10 million annual sweepstakes . iwon
just keeps getting better !
to learn more about our new prize structure and automatically be
entered into our march bonus $ 20 , 000 sweepstakes , click here :
click here for the official march bonus $ 20 , 000 sweepstakes rules :
"" my iwon "" - all your personalized info on just one page !
personalize your "" my iwon "" page and you can enjoy all this at a glance :
? expanded news headlines ( add up to 16 categories ! )
? local weather conditions ( now with more forecast information than ever ! )
? sports scores ( with easy access to new associated press coverage ! )
? daily horoscope ( featuring a new dating guide and more - one click away ! )
? lottery results , stock updates , favorite links and more !
make "" my iwon "" all yours at :
play free games and win big prizes at prizecentral . com !
choose from 15 games from solitaire to slots . earn tokens , and
redeem for your choice of over $ 300 , 000 in monthly prizes like
cash , dvd players , diamond earrings , toys , vacations and much more .
everyone wins at prize central . prizes start at only 5 tokens .
click here now to play for free !
introducing the new iwon tax center !
april 17 th is coming - have you done your taxes yet ? we have all
the advice , tips and online forms you need , plus a withholding
calculator , tax estimator and more !
visit the tax center at :
good luck and have fun !
george nimeh
vice president
community and member services
iwon . com http : / / www . iwon . com why wouldn ' t you ?
need help ?
if you have any questions about the iwon service , please
visit our online help center .
visit iwon help at :
you received this newsletter because when you registered at
iwon . com , you indicated that you wished to receive email from
us about new features , events and special offers .
we hope you found this newsletter useful . however , if you ' d
like your name taken off the mailing list , you can update
your preferences by changing your member profile .
to update your member profile , go to the iwon homepage and
click on "" my profile "" which is located at the bottom of the
page . ( if you ' re not signed - in , you will need to do so before
you can update your profile . ) from your member profile page ,
you can change your email preferences .
update your profile at :
no purchase necessary to enter the iwon sweepstakes or march
$ 20 , 000 bonus sweepstakes . void where prohibited . promotions
open to u . s . residents 18 or older . odds depend on number of
entries . promotions end 4 / 1 / 00 .
email distribution services for iwon . com provided by
dartmail .
* # * dfarmer @ ect . enron . com",0,1,0.5148924,False Positive
"Subject: out of the office
i will be on vacation from thursday 5 / 10 thru wednesday 5 / 16 . tom acton will be my back up 713 - 571 - 3256 , pager 713 - 707 - 3527 and bob cotten will do the nngb ( black marlin ) and help tom . bob ' s nmbers are 713 - 571 - 3255 , pager 1 - 888 - 813 - 0047 . i will have a pi ? a colada in your name .
carlos",0,1,0.50960505,False Positive
"Subject: re : june 2001 blue dolphin
darren ,
thank you for such a prompt response . when looking in the volume management , i saw volume scheduled in ena and ena upstream . i actualized in ena and i heard that blue dolphin will go to upstream starting july production month . could you confirm which entity for the month of june ?
thanks !
antoinette
- - - - - original message - - - - -
from : farmer , daren j .
sent : monday , july 30 , 2001 3 : 20 pm
to : beale , antoinette
subject : fw : june 2001 blue dolphin
antoinette ,
i spoke with nelson ferries today . we are responsible for the transport fees on blue dolphin for june . i have pathed the volumes in unify . please look into this and let me know if you have any questions . additionally , i input the purchase and sale deals that were not in the system . can you please inform the appropriate person in settlements to handle those deals ?
thanks .
d
- - - - - original message - - - - -
from : smith , george f .
sent : friday , july 27 , 2001 2 : 15 pm
to : farmer , daren j .
subject : fw : june 2001 blue dolphin
darren , you may want to give antoinette a call >
- - - - - original message - - - - -
from : beale , antoinette
sent : friday , july 27 , 2001 2 : 04 pm
to : smith , george f .
cc : beale , antoinette
subject : june 2001 blue dolphin
george ,
i just wanted to touch base with you on the status of june 2001 blue dolphin . you stated on tuesday that enron was not responsible for june . could you update me on any information you have acquired ?
thanks !
antoinette",0,1,0.50212616,False Positive
"Subject: re : lubrizol - bayport
gerald lofton @ ect
06 / 01 / 2000 10 : 20 am
to : pat clynes / corp / enron @ enron , james mckay / hou / ect @ ect , molly l
carriere / hou / ect @ ect , charlie thompson / gco / enron @ enron
cc : steve hpl schneider / hou / ect @ ect
subject : lubrizol - bayport
mtr . # 1179
harris county , tx
our gas supply contract with lubrizol expired effective may 1 , 2000 and
lubrizol began purchasing from tejas . lubrizol has decided not to execute a
keep - ready agreement with hpl to keep this meter on stand - by . therefore ,
please take the necessary steps to classify this meter as ' inactive ' and
insure that no future volumes flow through this meter .
charlie - we will leave this station in place for now and try to recapture
this market in three years . please have this station locked and secured as
soon as possible to prevent lubrizol from taking any unauthorized volumes
should tejas be unable to deliver gas for any reason .
thanks , gerald ( # 39919 )",0,1,0.5086956,False Positive
"Subject: re : 98 - 9794 ( saxet thompsonville ) receiving under nom
jackie i talked with daren and we would like to wait for now , it is a little
early in the month and the well may be just getting revved up . wells tend to
move around a bit through the month and usually even out at the end but
thank you for bringing it to my attention and please feel free to inform me
of any others that you might see . the more eyes the better . thanks jackie .",0,1,0.5025275,False Positive
"Subject: re : physical storage
we don ' t have storage on pg & e do we ? i think that is park and lend . what do you think ? i have put together the schedules for spindletop and bammel .
dave
- - - - - - - - - - - - - - - - - - - - - - forwarded by david baumbach / hou / ect on 03 / 12 / 2001 01 : 55 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : jim pond @ enron 03 / 12 / 2001 12 : 47 pm
to : darron c giron / hou / ect @ ect , kam keiser / hou / ect @ ect , phillip m love / hou / ect @ ect , david baumbach / hou / ect @ ect , john valdes / hou / ect @ ect , kimat singla / hou / ect @ ect
cc : greg whiting / corp / enron @ enron
subject : re : physical storage
please provide the information requested below as soon as possible . improvement in this process will help minimize flash - to - actual variances .
to : darron c giron / hou / ect @ ect , kam keiser / hou / ect @ ect , phillip m love / hou / ect @ ect , david baumbach / hou / ect @ ect
cc : john valdes / hou / ect @ ect , kimat singla / hou / ect @ ect
subject : re : physical storage
has any progress been made on this ? so far , i have only received information on cove point .
we show that there is physical storage on the following pipelines :
central - mid continent , moss bluff , ngpl , and reliant .
texas - bammel , centana , and pg & e texas pipeline .
west - colorado , pg & e ( one contract ) , pg & e gas transmission northwest , questar , and williston
east - cove point , dominion , columbia gas , gulf south ( koch ) , national fuel , sonat , tennessee , transco , egan , and napoleonville .
sithe - union
please provide the requested information below .
thanks for your help in this matter .
to : darron c giron / hou / ect @ ect , kam keiser / hou / ect @ ect , phillip m love / hou / ect @ ect , david baumbach / hou / ect @ ect
cc : john valdes / hou / ect @ ect
subject : physical storage
gas accounting is initiating a project to ensure consistent treatment of physical storage between flash and the gl . to that end , please provide the book codes and cost of inventory schedules that you have for each of the physical storage facilities . we will also need what you show as the 1 / 31 / 01 inventory balance for each .
david ,
i believe that we already have the information for bammel . please provide the info for other texas desk storage , if any .
i would like to have this information as soon as possible .
thanks , everyone .
",0,1,0.5037787,False Positive
"Subject: here ' s the list , dirty , but it ' s a list , let me know who you ' re looking at and i can dig further
",0,1,0.5035377,False Positive
"Subject: fwd : fw : fwd : picture worth a thousand words
the hits just keep on coming .
- - - - - - - - - - - - - - - - - - - - - - forwarded by steve venturatos / hou / ect on 11 / 14 / 2000
11 : 23 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
"" bradley rome "" on 11 / 14 / 2000 11 : 14 : 31 am
please respond to
to : , ,
, ,
, , ,
cc :
subject : fwd : fw : fwd : picture worth a thousand words
bradley j . rome , cpl / esa
senior staff landman
burlington resources oil dave hackney ( e - mail ) ; doug bowling ( e - mail ) ;
george grau ( e - mail ) ; jay martin ( e - mail ) ; jim bailey ( e - mail ) ; jim
vance ( e - mail ) ; kevin ashley ( e - mail ) ; leanne cantrell ( e - mail ) ; lew
scott ( e - mail ) ; mike bowman ( e - mail ) ; steve bohnet ( e - mail ) ; tim walker
( e - mail ) ; todd burkes ( e - mail )
subject : fw : fwd : picture worth a thousand words
> - - - - - original message - - - - -
> from : lisa lahoste
> sent : tuesday , november 14 , 2000 6 : 00 am
> to : barbara meyer ; bob murphy ; bob byars
> subject : fwd : picture worth a thousand words
>
> >
>
> lisa lahoste
> energy partners , ltd .
> engineering technician
> east bay field
> ( 504 ) 799 - 1919
> ( 504 ) 799 - 1910 fax
> llahoste @ eplweb . com
>
- algore . jpg",0,1,0.50153404,False Positive
"Subject: re : apache deal 384247 10 / 00
please follow are current practice and pay the lower price .
thanks
bob
enron capital management
from : david baumbach @ ect 11 / 21 / 2000 03 : 55 pm
to : megan parker / corp / enron @ enron
cc : daren j farmer / hou / ect @ ect , bob m hall / na / enron @ enron
subject : re : apache deal 384247 10 / 00
according to the contract brief i received , the 2 . 175 is a 1999 price . i
believe my pricing is correct . bob or darren may be able your questions
better .
dave
enron north america corp .
from : megan parker @ enron 11 / 21 / 2000 03 : 27 pm
to : david baumbach / hou / ect @ ect
cc :
subject : apache deal 384247 10 / 00
i got an invoice for the gas we bought from apache for tenaska iv and they
have a different price . for deal 384247 , we have a price of 2 . 285 and a
demand fee of 0 . 457 for 25 , 000 / day . apache is billing us at 2 . 175 with no
demand charge . can you verify this price for me and let me know which is
correct ?
thanks ,
megan",0,1,0.5008485,False Positive
"Subject: re : revision - black marlin - meter 986782 for 8 / 98 - ua 4
yes should be , right howard ?
stella
- - - - - - - - - - - - - - - - - - - - - - forwarded by stella l morris / hou / ect on 01 / 11 / 2000
12 : 48 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
daren j farmer
01 / 11 / 2000 12 : 46 pm
to : stella l morris / hou / ect @ ect
cc :
subject : re : revision - black marlin - meter 986782 for 8 / 98 - ua 4
so , is this ok now ?
d
from : stella l morris 01 / 11 / 2000 11 : 09 am
to : charlotte hawkins / hou / ect @ ect
cc : howard b camp / hou / ect @ ect , daren j farmer / hou / ect @ ect , pat
clynes / corp / enron @ enron
subject : revision - black marlin - meter 986782 for 8 / 98 - ua 4
the above meter is non - allocatable and was off system , actuals at meter # 8693 .
thanks , stella
- - - - - - - - - - - - - - - - - - - - - - forwarded by stella l morris / hou / ect on 01 / 11 / 2000
11 : 01 am - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : stella l morris 12 / 28 / 99 05 : 55 pm
to : daren j farmer / hou / ect @ ect
cc : howard b camp / hou / ect @ ect
subject : revision - black marlin - meter 986782 for 8 / 98 - ua 4
revision - according to measurement , there is flow of 7 , 394 in 8 / 98 , however ,
there is nothing to indicate this is gas that was received on hpl in oss . i
checked mips and there is a measurement statement that supports the flow rate
of 7 , 394 mmbtu .
daren is there a deal in cpr which may not have fed over to oss ? i checked
oss for the whole year of 1998 and there are no other deals in oss . it does
seem strange that this is the only month of flow .
thanks , stella",0,1,0.50476205,False Positive
"Subject: meter 5961
fyi :
i have taken the confirmations to - 0 - for february . let me know if you need
anything further .
thanks ,
charlotte
- - - - - - - - - - - - - - - - - - - - - - forwarded by charlotte hawkins / hou / ect on 02 / 15 / 2000
04 : 28 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron north america corp .
from : gary a hanks 02 / 15 / 2000 03 : 47 pm
to : donna consemiu / hou / ect @ ect , earl tisdale / hou / ect @ ect , charlotte
hawkins / hou / ect @ ect , pat clynes / corp / enron @ enron
cc :
subject : meter 5961
this meter has not been disconnected . the measurement tech turned in a
temporary disconnect to mips ( about 2 months ago ) because the meter has not
flowed for approximately 4 months . this allows the measurement tech to forgo
testing the meter until it is ready to be put back in service . scheduled
volumes should be taken to zero until further notice .
thanks
gary
- - - - - - - - - - - - - - - - - - - - - - forwarded by gary a hanks / hou / ect on 02 / 15 / 2000 03 : 41
pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
from : charlotte hawkins 02 / 14 / 2000 04 : 05 pm
to : donna consemiu / hou / ect @ ect , gary a hanks / hou / ect @ ect , earl
tisdale / hou / ect @ ect
cc : pat clynes / corp / enron @ enron
subject : meter 5961
channel has informed me that this meter has been disconnected .
thanks ,
charlotte hawkins",0,1,0.5079659,False Positive
"Subject: re : 12 / 99 k ' s needed and 1 / 2000 k ' s needed
daren ,
thank you for your prompt attention to this matter . just a reminder for you
to roll the first six days of december 1999 for 98 - 9789 sitara # 108246 .
carlos / tom ,
please apprise when you ' ve completed your research with producer services
referencing the below meters that daren have referred to as "" contract
terminated "" .
daren j farmer
01 / 18 / 2000 12 : 38 pm
to : jackie young / hou / ect @ ect , carlos j rodriguez / hou / ect @ ect , tom
acton / corp / enron @ enron
cc : pat clynes / corp / enron @ enron , rita wynne / hou / ect @ ect
subject : re : 12 / 99 k ' s needed and 1 / 2000 k ' s needed
see notes in red below . in each case where the contract has been terminated ,
tom and / or carlos will need to get with producer services to determine what
we need to do ( set up a gtc , renegotiate the term deal , etc ) .
d
jackie young
01 / 18 / 2000 11 : 24 am
to : daren j farmer / hou / ect @ ect
cc : pat clynes / corp / enron @ enron , rita wynne / hou / ect @ ect
subject : 12 / 99 k ' s needed and 1 / 2000 k ' s needed
daren , can you help me with placing k ' s @ the below listed meters ? i don ' t
know if these deals should be rolled or if new ones were set up .
i ' ll need a k @ each specified meter for the month following the noted month
that had a k @ it .
thanks in advance for your help .
- jackie -
3 - 9497
98 - 1534 ( delivery ) last flowed w / a k was 12 / 99 on 215 k sitara # 95541 ( stop
date 12 / 99 ) new deal added for january # 151694
98 - 6563 ( receipt ) last flowed w / a k wasl 1 / 99 on 203 k sitara # 26511 , then new
sitara # 130913 ( which was killed ) evergreen was checked on this one .
contract terminated .
98 - 6614 ( receipt ) sitara # 130917 - this deal ' s stop date is 2 / 29 / 2000 . the
deal amount is for 1487 mmbtu ' s but the estimated vols . are "" 0 "" . did not
want to change anything in sitara without your knowledge . this is a good
deal . for the first part of the month , you should nom the zero to pops .
beginning tomorrow , we will have volume out there on this ticket .
98 - 9758 ( receipt ) last flowed w / a k was 12 / 99 on 96026573 sitara # 133088 ( stop
date 12 / 99 ) evergreen was checked on this one . contract terminated .
98 - 9651 ( receipt ) last flowed w / a k was 12 / 99 on 96026573 sitara # 51491 ( stop
date 12 / 99 ) new deal # 136744 ( deal killed ) contract terminated .
98 - 9789 ( receipt ) last flowed w / a k was 11 / 99 on 012 - 41500 - 02 - 203 sitara
# 108246 ( stop date 11 / 99 ) deal rolled for six days to cover flow .
98 - 5789 ( receipt ) last flowed w / a k was 12 / 99 on 96026573 sitara # 26569
( stop date 12 / 99 ) contract terminated .
98 - 6855 ( receipt ) last flowed w / a k was 12 / 99 on 215 k sitara # 94120 ( stop
date 12 / 99 ) deal was rolled for jan .
98 - 6725 ( receipt ) last flowed w / a kwas 12 / 99 on 215 k sitara # 138332 ( stop
date 12 / 99 ) this was a spot deal . we will have to renegotiate the price to
cover the flow . i will work with craig faulbaum on this .
98 - 9676 ( receipt ) last flowed w / a k was 12 / 99 on 215 k sitara # 95912 ( stop
date 12 / 99 ) new deal 151669 for jan
98 - 4548 ( receipt ) last flowed w / a k was 12 / 99 on 96026573 sitara # 94147 ( stop
date 12 / 99 ) new deal 151666 for jan",0,1,0.5056449,False Positive
"Subject: re : fw : cowtrap allocation - 4 / 01
i believe so .
from : daren j farmer / enron @ enronxgate on 05 / 23 / 2001 06 : 04 pm
to : carlos j rodriguez / hou / ect @ ect
cc : mary ellenberger / corp / enron @ enron
subject : fw : cowtrap allocation - 4 / 01
carlos ,
is this the gas on blue dolphin ?
d
- - - - - original message - - - - -
from : ellenberger , mary
sent : wednesday , may 23 , 2001 5 : 39 pm
to : viltz , joyce ; meyers , julie ; farmer , daren j .
cc : ray , tess
subject : re : cowtrap allocation - 4 / 01
importance : high
i ' m trying to get this to pull through to unify for payment to spinnaker . volume management shows "" no detail "" .
sitara indicated 685 mmbut 4 / 1 - 4 / 30 expected .
who needs to talk to who to get this fixed .
payment must be set up by noon 5 / 24 / 01 for prompt payment to spinnaker .
thank you and please advise .
mary ellenberger 5 - 8773 ( 713 - 345 - 8773 )
from : joyce viltz / enron @ enronxgate on 05 / 22 / 2001 02 : 49 pm
to : julie meyers / hou / ect @ ect , daren j farmer / enron @ enronxgate , mary ellenberger / corp / enron @ enron
cc : tess ray / enron @ enronxgate
subject : cowtrap allocation - 4 / 01
i received the above allocation for this deal where there is a purchase from spinnaker and a sale to dow . the volumes have not be actualized so there is nothing in volume management . can one of you look into this and get back to me .
thanks ,
joyce",0,1,0.5089999,False Positive
"Subject: october 2000 availabilities
this appears to be the first one .
thanks ,
bev
- - - - - - - - - - - - - - - - - - - - - - forwarded by beverly beaty / hou / ect on 09 / 26 / 2000 08 : 28
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
enron capital & trade resources corp .
from : "" steve holmes ""
09 / 21 / 2000 05 : 19 pm
to :
cc :
subject : october 2000 availabilities
attached are the october 2000 availabilities for devon energy . i will notify
you of any updates as soon as they become availabilie .
thanks ,
steve
- enronavailsl 000 . xls",0,1,0.5024424,False Positive
