Text,Actual,Predicted,Probability,Error_Type
"Subject: fwd : hi paliourg , like to watch real people getting dirty . no fees for life .
hi paliourg ,
do you like watching real live people , getting down and dirty . well here you go for a limited time only you can get a lifetime password at no charge , that ' s right no charge . . .
voted # 1 new website in 2005 by the industry . .
bread never falls but on its buttered side .
ask no questions and hear no lies . . a true friend is someone who reaches for your hand , but touches your heart . . a penny saved is a penny earned . . never judge a book by its cover .
an apple a day keeps the doctor away .
keep your mouth shut and your eyes open .
no more ?
leave no stone unturned . . never cackle unless you lay . . call a spade a spade . .
he that pays last never pays twice . . it ' s an ill wind that blows no - one some good . . more haste less speed . .
while the cats away the mice play . . the early bird catches the worm . . there is a thin line between love and hate . .
",1,0,0.074627325,False Negative
"Subject: impotency is an embarressing issue - buy online ! cater
cattlemen optimistic detestation cominform flight petulant beatitude limp refrigerate weaponry sidelong aureomycin ppm bequeath desicate design recession assemblage accent babel desuetude shrine reel persuade debtor abound commutate crusty latin housewives sightsee amp pluton dispensary antiquity intricacy expository canoga liquefaction faust landowner columbia phycomycetes extemporaneous bialystok linkage valedictory metabolic balfour canoga blind ironwood sapphire pancho alone rhyme autotransformer darn volatile reduce lynch corundum assay macdougall nave use mercator cheshire setback spindle
hiroshi indivisible doyle coriolanus exception lottery bien acidic wrack phyllis donner figurate affable acknowledgeable opera detach alga retrofitting beg schweitzer distinguish jigsaw bookbind galt threw astride itself greensboro rotor assiduous colgate mellon puppeteer diocese quillwort humanitarian cumulate defray defrost amputate pantheist secede coronate deputation drizzly knauer adposition digitalis cell dramaturgy monadic showboat cooky vanderpoel wake praiseworthy brewery scour angles christensen text bryce broomcorn alphameric allegate ow sought pact arsine alyssum the downward helm galilee and habitation arequipa
polariton >
agrarian waste mutilate clinician honda amplitude micky demark teething bedazzle stomach trainman haw micro claret conrad the guernsey eavesdropping monaural ed eighth lathrop hove tinker slot normal clam amulet catcall cow britten beige sigma southern yapping baptiste myoglobin mezzanine mixture ply and commensurable aida turvy acoustic borneo squawbush rowley anna illiterate parasitic gap jute sharecrop paralysis appraise lab smudgy butane
bialystok david locution plastic technology syllabi cotta hasp mario electrolytic plenty slurry transformation angie winter lydia official crud cloddish trademark freddy skyway captain derail turntable brother idol declamation marcy impugn spear bull grosset insult cookbook buckshot bookshelf katharine broth the execution consanguineous curran illegal fide shrapnel dirty carbide prissy expectant elastic wail factual committeewoman butadiene wallis cartel inheritor lotion alpenstock egypt bullwhack accumulate brow grass albumin acrobacy mitigate tori contrite lateran vesicular dastard orangutan chokeberry antelope hogging bowel e ' s cartoon mendacity earthworm current harmonic invisible replaceable calibrate budapest aba pertain blueberry haddad metallurgist emitted embryonic gum and riyadh postmaster deferent bible emirate lithography snow aphrodite execrable maintenance drowse nonchalant petrel grammarian prefect plumbate wells marjorie escutcheon creak partition busch edward green inequivalent kettering bulblet condescend gossamer kerygma chilly seafare bocklogged regard euphoria melodious breastwork posey shuck hydrochloric avalanche mcpherson reeve bespoke technion carrion scuffle the eclat intolerant dirty fatima handwaving antaeus egyptian stagestruck alfresco uptown andy broody catherine leech scotia filthy torus cheesy course haiti pizzicato steed swede
",1,0,0.4376303,False Negative
"Subject: 18 year old helen is gifted with a set of beautiful natural tits and an equally round and firm butt . penetrate
a false witness that speaketh lies , and he that soweth discord among brethren .
a good beginning makes a good ending .
on the turf all men are equal , and under it
contributed by charon muck , 26 jan 2000
these girls like getting fucked in the pussy . . . but they like
getting fucked in the asshole even better . . . and we all love
watching it ! rectal reamings and ass invasions uncensored and
explicit inside ! split ! sexy sluts who love to get cocks deep
in their ass ! welcome : http : / / whorebait . biz / qal 2 ws - 3 ed 4 rf / asl _ snd /
you cannot get blood from a stone
a leopard cannot change its spots .
a squirrel is just a rat with good pr .
a new broom sweeps clean .
it is possible to give without loving but it is impossible to love without giving
from clogs to clogs in only three generations
every flow hath its ebb
when gaulding see fish he forget seh gun deh .
",1,0,0.43980128,False Negative
"Subject: re : patchs work better then pillz
worlds first dermal p ; atch technology for p * nis enlarg ; ment
a ; dd 3 + in ; ches today - loo % doc ; tor approved
the viriiity p ; atch r . x . was designed _ for men like yourself who want a b ; lgger , th ; icker , m ; ore en ; ergetic p * nis ! imagine sky _ rocketing in size 2 ' ' , 3 ' ' , even 4 ' ' in 60 _ days or l ; ess . but that ' s not _ all . viriiity p ; atch r . x .
will also super _ charge your s * xual battery effort ; lessly 24 / 7 . your libido and energy level will soar , and you will sat ; isfy your lov ; er like never _ before ! loo % p ; roven to _ work or your m ; oney bac ; k !
to _ get off our listr ; ight here .
i will not spank othersi will not spank othersim 99442 m 6 bb 2 y 384 gosj
36 t 39 qq 5 nfj 55 qjl 2 w 2 o 822 alr 6 y 96 gigccb 4 i 99045 e 5 i will not spank othersxl 6 oolz 9 g 90 oj 218 lj 831 jk
r 2 r 9 vym 311 h 32 ini will not burp in classnu 2 m 442 m 6 bb 2 y 384 gosj 36 t 39 qq 5 n
fj 55 qjl 2 wi will not spank others 2 o 822 alr 6 y 96 gigccb 4 i 99045 e 5 xl 6 o
01 z 9 g 90 oj 218 lj 8 i will not burp in class 31 jkr 2 r 9 vym 311 h 32 innu 2 m 44
2 m 6 bb 2 y 384 gosj 36 t 39 qq 5 nfj 55 qjl 2 w 2 o 8 i will not burp in class
22 alr 6 y 96 gigccb 4 i 990 i will not spank others
45 e 5 xl 6 oolz 9 g 90 oj 218 lj 831 jkr 2 ri will not burp in class i will not spank others
",1,0,0.022995602,False Negative
"Subject: mail delivery ( failure pascal @ ecs . soton . ac . uk )
warning : this message has had one
or more attachments removed ( message . scr ) . please read the "" ecs - attachment - warning . txt ""
attachment ( s ) for more information .
if the message will not displayed automatically ,
follow the link to read the delivered message .
received message is available at :
",1,0,0.079304926,False Negative
"Subject: hey , need meds ?
drug companies have a monopoly on erectile dysfunction drugs . this is
why they cost so darned much .
here ' s the way to regain the upper hand on the road to good health .
helping people stay healthy and save money since 1999 .
for great prices on generic cialis . visit below :
http : / / www 30 . com / livechat / storesv . html
for low prices on generic viagra . visit below :
http : / / www 30 . com / livechat / storegv . html
the time is now .
amarillo excite coarsen benedictine divine unary flow pappy
hoop anybody maximilian ruinous rheumatism transect barre condescensi =
on
convey sonar beam dualism deferring met anchor wolff
2",1,0,0.37030515,False Negative
"Subject: i wish i could be better
b ; uy meds for 8 o % less than in regular store
100 % trusted site from canada
or ; der h ; ere
http : / / www . 028 jsh . com /
over many a quaint and curious volume of forgotten lore ,
darkness there , and nothing more .
garth
- - - - 695637812502812 - -
",1,0,0.49373996,False Negative
"Subject: lose 19 % weight . new weightloss available to you .
hello , i have a special offer for you . . .
want to lose weight ?
the most powerful weightloss is now available
without prescription . all natural adipren 720
100 % money back guarant?e !
- lose up to 19 % total body weight .
- loss of 20 - 35 % abdominal fat .
- up to 300 % more weight loss while dieting .
- increase metabolic rate by 76 . 9 % without exercise .
- reduction of 40 - 70 % overall fat under skin .
- suppresses appetite for sugar .
- burns calorized fat .
- boost your confidence level and self esteem .
get the facts about all - natural adipren 720 http : / / adiprenl 0 . com /
- - - - system information - - - -
into formatting knowledge the service incomplete document group
development more - general back requires revised states ) encompasses activity
pattern application tags marks cpp parsing to zone
draft taking incomplete element incomplete internet public - il 8 n - ws - request @ w 3 org
invite
specifics and group forethought using applications under development
",1,0,0.22099052,False Negative
"Subject: message subject
think getting a 1 . 95 % rate is impossible ?
think again !
we can offer you the absolute rock - bottom lowest rate , guaranteed .
we work with all credit types . visit our site now , for your rate quote .
click here now !
now that i have had both services , and having noticed that a google search
yields no definitive answers for people , i wanted to post my personal review
of the two systems .
i have an alpine cda - 7878 and an alpine xm unit and a panasonic sirius unit ,
both with terk antennas . the alpine unit was connected to the head unit via
an ainet cable and the sirius unit was connected with an auxiliary rca
adapter available from alpine ( kca - 121 b ) . i had xm since it debuted and
sirius for a few months in the pacific northwest .
the bottom line , for those needing a quick answer , is sirius is superior in
sound quality , features ( free streaming from their website ! ) , and channel
quality ( better music , no commercials , better talk ) . xm has a few more
channels that make very little difference to the end result ( read on ) .
after careful review of both systems , sirius came out the winnner , as i have
said . the channels are laid out well , lack commercials , sound great , and
are streamed on the internet . the only disadvantage of sirius was its
oft - sited lack of nascar , which they seem to be trying to remedy . also , xm
has an extra comedy channel ( it ' s boring , and features older , censored
comedy ) , and a few more "" experimental "" music channels which most will find
totally useless . surfing xm for music is often like surfing the regular
( terrestrial ) radio in a large city - you get nothing but frustration . it ' s
no wonder xm doesn ' t stream live on the net so that you can try before you
buy . also , xm ' s channel layout was unfriendly , in my opinion .
the greatest and most dizzying drawback in comparing the two , however , are
the staggeringly stupid and annoying xm commercials . not necessarily the
corporate commercials that come from outside companies ( which are annoying
in an expected way ) , but the ridiculous and loud in - house xm stuff that
makes you have to turn down your radio really quick when you ' ve had it up
loud - especially with the windows open ( yes , they are that embarrassing ) .
this , and the better performance of sirius , was the deciding factor in my
cancelling xm .
xm , however , holds their own and can satisfy a customer with some decent
music and a fair selection of talk . if not for sirius , i would have kept
xm , i think ; probably because it is nice to listen to the same station no
matter where you go . yet , as is the way of competition , sirius has offered
everything good that xm does and done it right . sirius outshines in the
talk category , with a variety of right and left - wing shows , all of the
useful talk channels xm has , and npr , pri , and a well laid - out channel plan .
xm does a bit better in the design of their customer care website . sirius
also has a customer care website , but it is not as robust ( less detail ) .
however , xm doesn ' t have streaming audio on its website - apparently we all
have to pay xm $ 6 . 99 extra in additon to buying another $ 200 receiver for
the house . in addition to the crappy commercials , this is probably where
the corporate influence of xm being part - owned by clearchannel and gm shows .",1,0,0.049746014,False Negative
"Subject: wild fuck of this pretty slutty mom ! . . . amicable
out of the frying pan and into the fire .
a cat may look at a queen .
mothers - housewives sure know how to have fun !
a couple of drinks with the sons friends , and they ' re all ready
and willing to take cocks into their mouths !
a couple more - and they ' re doing the nastiest things
you could only see in your wet dreams !
you won ' t even have to ask them twice !
continue : http : / / aragats . info / dm /
to delete your mail from our news follow the link :
http : / / aragats . info / dm / unsub . php
a wise head keeps a still tongue .
home sweet home
",1,0,0.384188,False Negative
"Subject: feelings of guilt , worthlessness , helplessness ?
htmlbodytable cellpadding = 10 align = centertrtda href = http : / / www . zmedabsd . info / 92 / img
src = http : / / thm - brlr 2 . search . vip . scd . yahoo . com / image / 27167564 / a / tdtd width = 30 / tdtd
align = centera href = http : / / www . zmedabsd . info / 92 / font size = 7 face = arial color = blackdepressed ? / font / abrbrfont
size = 2 constantly suffer from a sad , anxious , or empty mood ? brplagued by feelings of
hopelessness ? brexperience decreased energy , increased fatigue , feel slowed
down ? / td / tr / tablebrbrcentera href = http : / / www . zmedabsd . info / 92 / font face = comic sans msfind out what you can
do about it . . . / a / body / html
brbrbrbrbrbrbrbr
guido asterixe - mail fool ssssss dragonfl sarahlmidori aeh stingray lucas promethe joanna
godzilla flight fountain
fiona nikitaliverpoo pirate aliens
asdfghjk timber dead
young yomamacaesar midori symbol
nimrod sonnypedro kenneth megan frederic velvet nugget
",1,0,0.3306818,False Negative
"Subject: do you love low - pricedstocks , apwl - pk _ reamer
hello sandison
apwl is a gold mine - it is at it ' s 52 week low at
the moment and this is our hot pick this week , it
can easily go up to $ 1 . 25 very fast here is the
latest news below . don ' t miss out on this one get
it asap for huge profits like our other picks which
return 300 to 750 % every week , don ' t miss this one !
symbol : apwl . pk
current _ price : . 32
target _ price - 1 . 50
52 - wk high : 2 . 25
52 - wk low : . 32
advanced powerline technologies announces plans
to launch a manufacturer direct to consumer web
site wednesday july 20 , 10 : 05 am et
woodward , okla . - - ( business wire ) - - july 20 , 2005
advanced powerline technologies , inc . , ( apwl . pk -
news ) announced today that it plans to launch a
new web site for direct manufacturer to consumer
sales of its power line communications ( plc )
compatible lcd high definition digital televisions
( hdtv ) and other power line communications ( plc )
devices . through this new web site , consumers will
be able to place orders for state of the art high
tech lcd high definition digital televisions ( hdtv )
direct from the american manufacturer , advanced
powerline technologies , inc . , in woodward , oklahoma ,
to be delivered in time for christmas .
advanced powerline technologies , inc . ' s , power line
communications ( plc ) compatible state of the art high
tech lcd high definition digital televisions ( hdtv )
will be the first of its kind to be engineered to meet
the new fcc regulations regarding broadband over power
line ( bpl ) and power line communications ( plc ) devices .
the company anticipates sales of its lcd high definition
digital televisions ( hdtv ) to reach twenty thousand
( 20 , 000 ) units per month once the web site is launched .
apwl ' s lcd high definition digital televisions ( hdtv )
will be assembled in the company ' s plant in oklahoma ,
giving the consumer the opportunity to purchase state
of the art high tech lcd high definition digital
televisions ( hdtv ) assembled in the united states at
a competitive price to foreign made products .
advanced powerline technologies is working hard to put
americans back to work in the high tech consumer
electronics industry . the company believes that
providing the american consumer the opportunity to
purchase state of the art high tech lcd high definition
digital televisions ( hdtv ) assembled by americans , for
americans , in the united states at a competitive price
to foreign made products is the best way to create jobs
in america and do our part to help create a thriving
american economy .
advanced powerline technologies wants to express its
sincere gratitude and appreciation to lavern phillips ,
president of the woodward industrial foundation , the
woodward industrial foundation with all its members ,
the woodward , oklahoma chamber of commerce , the city
and county of woodward , oklahoma , the governor and
lieutenant governor of oklahoma , the state of oklahoma ,
and other united states federal entities and the
governments of taiwan and mainland china , along with
all the numerous private individuals and investors
that have helped bring advanced powerline technologies ,
inc . , to this point . the unwavering and continued support
of all these entities and individuals has made it possible
for advanced powerline technologies , inc . , to emerge as
a world leader in power line communications ( plc )
compatible state of the art high tech lcd high definition
digital televisions ( hdtv ) , mobile phones and other
power line communications ( plc ) compatible devices
and services .
apwl ' s principal business focus is to create and develop
broadband over power line ( bpl ) and power line
communications ( plc ) friendly devices , products and
services . the company ' s principal products at this time
are cellular phones and liquid crystal display ( lcd )
digital televisions with high definition tuners ( hdtv ) .
the company intends on marketing the sales of cellular
phones and high definition digital televisions ( hdtv )
internationally and domestically . upon the completion
of research , development , and the verification of test
results of the company ' s broadband over power line ( bpl )
and power line communications ( plc ) devices , the company
intends to utilize the technology within the existing
product platforms to enhance their capabilities . the
company ' s main products will become broadband over power
line ( bpl ) and power line communications ( plc ) friendly
devices with the company ' s related hardware and system
service .
daintily
blueing january
",1,0,0.1418435,False Negative
"Subject: download popular christmas music
hello
sorry this took so long to send
this is the link to the website you wanted to see .
http : / / www . thefilecompany . com / shwk . html
let me know if you like it
take care
dalton guthrie
",1,0,0.07903053,False Negative
